中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,40 ms,960 Mbps,122880 kB/s,122880.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,936 Mbps,119808 kB/s,119808.0
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,27 ms,880 Mbps,112640 kB/s,112640.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,872 Mbps,111616 kB/s,111616.0
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,21 ms,864 Mbps,110592 kB/s,110592.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,35 ms,511 Mbps,65433 kB/s,65433.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,24 ms,439 Mbps,56217 kB/s,56217.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,71 ms,286 Mbps,36659 kB/s,36659.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,272 Mbps,34816 kB/s,34816.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,80 ms,264 Mbps,33792 kB/s,33792.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,244 Mbps,31334 kB/s,31334.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,79 ms,216 Mbps,27648 kB/s,27648.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,147 ms,162 Mbps,20787 kB/s,20787.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,145 ms,144 Mbps,18432 kB/s,18432.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,193 ms,136 Mbps,17510 kB/s,17510.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,123 Mbps,15769 kB/s,15769.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,160 ms,123 Mbps,15769 kB/s,15769.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,117 Mbps,15052 kB/s,15052.0
158.101.130.149,443,2602:ffe4:407:21d9:0:b296:1490:1e60,SG,Singapore,隧道,194 ms,92 Mbps,11878 kB/s,11878.0
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,20 ms,56 Mbps,7205 kB/s,7205.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,122 ms,48 Mbps,6170 kB/s,6170.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,178 ms,45 Mbps,5825 kB/s,5825.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,42 Mbps,5385 kB/s,5385.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,154 ms,41 Mbps,5356 kB/s,5356.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,41 Mbps,5316 kB/s,5316.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,161 ms,40 Mbps,5196 kB/s,5196.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,23 Mbps,2972 kB/s,2972.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,175 ms,11 Mbps,1463 kB/s,1463.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,275 ms,6 Mbps,891 kB/s,891.0
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,166 ms,4 Mbps,531 kB/s,531.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,1169 ms,3 Mbps,447 kB/s,447.0
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,162 ms,2 Mbps,328 kB/s,328.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,195 ms,2 Mbps,314 kB/s,314.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,112 ms,0 Mbps,75 kB/s,75.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,187 ms,0 Mbps,41 kB/s,41.0
