中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
35.230.79.26,443.0,35.212.227.159,US,Seattle,隧道,21 ms,1032 Mbps,132096 kB/s,132096.0
34.82.76.253,443.0,34.169.31.209,US,Seattle,隧道,30 ms,1000 Mbps,128000 kB/s,128000.0
184.169.181.217,443.0,184.169.181.217,US,San Jose,中转,8 ms,976 Mbps,124928 kB/s,124928.0
192.9.139.160,443.0,192.9.139.160,US,San Jose,中转,2 ms,896 Mbps,114688 kB/s,114688.0
23.94.43.51,443.0,23.94.43.51,US,Seattle,中转,38 ms,657 Mbps,84172 kB/s,84172.0
129.146.7.98,443.0,129.146.7.98,US,Los Angeles,中转,21 ms,459 Mbps,58777 kB/s,58777.0
35.197.23.75,443.0,35.212.227.159,US,Seattle,隧道,23 ms,391 Mbps,50073 kB/s,50073.0
18.216.55.100,443.0,18.216.55.100,US,Columbus,中转,67 ms,321 Mbps,41164 kB/s,41164.0
152.70.155.147,443.0,152.70.155.147,US,Los Angeles,中转,34 ms,304 Mbps,39014 kB/s,39014.0
3.112.21.102,443.0,3.112.21.102,JP,Hong Kong,中转,104 ms,209 Mbps,26828 kB/s,26828.0
18.184.55.249,443.0,18.184.55.249,DE,Frankfurt,中转,163 ms,152 Mbps,19558 kB/s,19558.0
141.144.204.181,443.0,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,164 ms,107 Mbps,13721 kB/s,13721.0
141.144.198.61,443.0,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,182 ms,97 Mbps,12492 kB/s,12492.0
8.219.206.24,443.0,47.236.1.53,SG,Singapore,隧道,189 ms,54 Mbps,6959 kB/s,6959.0
131.186.17.132,443.0,131.186.17.132,KR,Seoul,中转,141 ms,49 Mbps,6291 kB/s,6291.0
138.3.252.187,443.0,138.3.252.187,DE,Frankfurt,中转,170 ms,48 Mbps,6236 kB/s,6236.0
144.24.200.164,443.0,144.24.200.164,FR,Marseille,中转,150 ms,48 Mbps,6181 kB/s,6181.0
158.101.214.54,443.0,158.101.214.54,NL,Amsterdam,中转,152 ms,46 Mbps,5909 kB/s,5909.0
168.138.46.67,443.0,168.138.46.67,JP,Osaka,中转,114 ms,42 Mbps,5472 kB/s,5472.0
146.56.162.25,443.0,146.56.162.25,KR,Seoul,中转,151 ms,40 Mbps,5142 kB/s,5142.0
168.138.13.201,443.0,168.138.13.201,AU,Melbourne,中转,159 ms,38 Mbps,4883 kB/s,4883.0
132.145.232.171,443.0,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,36 Mbps,4698 kB/s,4698.0
192.9.180.162,443.0,192.9.180.162,AU,Sydney,中转,153 ms,35 Mbps,4530 kB/s,4530.0
64.110.104.30,443.0,64.110.104.30,JP,Osaka,中转,114 ms,34 Mbps,4441 kB/s,4441.0
168.138.165.174,443.0,168.138.165.174,SG,Singapore,中转,174 ms,7 Mbps,897 kB/s,897.0
129.213.136.180,443.0,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,76 ms,5 Mbps,674 kB/s,674.0
129.159.84.71,443.0,129.159.84.71,US,Seattle,中转,80 ms,1 Mbps,136 kB/s,136.0
129.146.46.164,443.0,129.146.46.164,124 Mbps,15872 kB/s,,,,,
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s,,,
