中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,840 Mbps,107520 kB/s,107520.0
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,36 ms,675 Mbps,86425 kB/s,86425.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,654 Mbps,83763 kB/s,83763.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,645 Mbps,82636 kB/s,82636.0
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,34 ms,644 Mbps,82534 kB/s,82534.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,39 ms,519 Mbps,66457 kB/s,66457.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,465 Mbps,59596 kB/s,59596.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,50 ms,388 Mbps,49664 kB/s,49664.0
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,323 Mbps,41369 kB/s,41369.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,197 Mbps,25292 kB/s,25292.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,186 Mbps,23859 kB/s,23859.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,160 Mbps,20582 kB/s,20582.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,151 Mbps,19353 kB/s,19353.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,48 Mbps,6241 kB/s,6241.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,138 ms,46 Mbps,5930 kB/s,5930.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,160 ms,44 Mbps,5696 kB/s,5696.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,44 Mbps,5657 kB/s,5657.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,129 ms,41 Mbps,5373 kB/s,5373.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,131 ms,41 Mbps,5349 kB/s,5349.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,158 ms,39 Mbps,5079 kB/s,5079.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,39 Mbps,5068 kB/s,5068.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,193 ms,9 Mbps,1224 kB/s,1224.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,6 Mbps,862 kB/s,862.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,204 ms,2 Mbps,277 kB/s,277.0
