中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,503 Mbps,64409 kB/s,64409.0
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,68 ms,380 Mbps,48640 kB/s,48640.0
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,71 ms,368 Mbps,47206 kB/s,47206.0
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,71 ms,356 Mbps,45568 kB/s,45568.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,341 Mbps,43724 kB/s,43724.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,283 Mbps,36249 kB/s,36249.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,282 Mbps,36147 kB/s,36147.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,246 Mbps,31539 kB/s,31539.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,245 Mbps,31436 kB/s,31436.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,237 Mbps,30412 kB/s,30412.0
184.169.181.217,443,184.169.181.217,US,Miami,中转,65 ms,228 Mbps,29286 kB/s,29286.0
141.144.198.61,443,2606:f240:f00:a683:0:be3b:c3b2:e6aa,DE,Frankfurt,隧道,91 ms,215 Mbps,27545 kB/s,27545.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,187 Mbps,23961 kB/s,23961.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,114 Mbps,14643 kB/s,14643.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,47 Mbps,6137 kB/s,6137.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,47 Mbps,6090 kB/s,6090.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,46 Mbps,6012 kB/s,6012.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,40 Mbps,5127 kB/s,5127.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,221 ms,39 Mbps,5064 kB/s,5064.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,39 Mbps,5018 kB/s,5018.0
168.138.212.80,443,168.138.212.80,JP,Los Angeles,中转,164 ms,36 Mbps,4671 kB/s,4671.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,34 Mbps,4390 kB/s,4390.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,213 ms,32 Mbps,4101 kB/s,4101.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,31 Mbps,3974 kB/s,3974.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,8 Mbps,1114 kB/s,1114.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,936 kB/s,936.0
