中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,633 Mbps,81100 kB/s,81100.0
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,63 ms,425 Mbps,54476 kB/s,54476.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,410 Mbps,52531 kB/s,52531.0
35.197.23.75,443,35.212.140.104,US,Seattle,隧道,70 ms,385 Mbps,49356 kB/s,49356.0
35.230.79.26,443,35.212.140.104,US,Seattle,隧道,68 ms,353 Mbps,45260 kB/s,45260.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,349 Mbps,44748 kB/s,44748.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,328 Mbps,41984 kB/s,41984.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,321 Mbps,41164 kB/s,41164.0
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,72 ms,304 Mbps,39014 kB/s,39014.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,303 Mbps,38809 kB/s,38809.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,288 Mbps,36864 kB/s,36864.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,260 Mbps,33382 kB/s,33382.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,231 Mbps,29593 kB/s,29593.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,218 Mbps,27955 kB/s,27955.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,114 Mbps,14643 kB/s,14643.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,48 Mbps,6214 kB/s,6214.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,44 Mbps,5696 kB/s,5696.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,41 Mbps,5312 kB/s,5312.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,39 Mbps,4992 kB/s,4992.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,172 ms,38 Mbps,4991 kB/s,4991.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,35 Mbps,4512 kB/s,4512.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,33 Mbps,4237 kB/s,4237.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,221 ms,9 Mbps,1254 kB/s,1254.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,6 Mbps,774 kB/s,774.0
