中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1400 Mbps,179200 kB/s,179200.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,848 Mbps,108544 kB/s,108544.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,42 ms,660 Mbps,84480 kB/s,84480.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,45 ms,634 Mbps,81203 kB/s,81203.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,577 Mbps,73932 kB/s,73932.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,37 ms,539 Mbps,69017 kB/s,69017.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,19 ms,472 Mbps,60518 kB/s,60518.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,22 ms,339 Mbps,43417 kB/s,43417.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,124 ms,216 Mbps,27750 kB/s,27750.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,51 ms,211 Mbps,27033 kB/s,27033.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,117 ms,192 Mbps,24576 kB/s,24576.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,168 Mbps,21606 kB/s,21606.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,152 Mbps,19558 kB/s,19558.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,140 Mbps,18022 kB/s,18022.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,186 ms,82 Mbps,10547 kB/s,10547.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,49 Mbps,6349 kB/s,6349.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,48 Mbps,6214 kB/s,6214.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,47 Mbps,6143 kB/s,6143.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,47 Mbps,6084 kB/s,6084.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,140 ms,41 Mbps,5261 kB/s,5261.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,5 Mbps,760 kB/s,760.0
