中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,761 Mbps,97484 kB/s,97484.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,41 ms,578 Mbps,74035 kB/s,74035.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,41 ms,557 Mbps,71372 kB/s,71372.0
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,51 ms,547 Mbps,70041 kB/s,70041.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,533 Mbps,68300 kB/s,68300.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,54 ms,520 Mbps,66662 kB/s,66662.0
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,58 ms,516 Mbps,66048 kB/s,66048.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,504 Mbps,64614 kB/s,64614.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,148 Mbps,19046 kB/s,19046.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,125 ms,44 Mbps,5695 kB/s,5695.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,142 ms,44 Mbps,5657 kB/s,5657.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,129 ms,42 Mbps,5422 kB/s,5422.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,42 Mbps,5410 kB/s,5410.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,38 Mbps,4896 kB/s,4896.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,35 Mbps,4574 kB/s,4574.0
168.138.165.174,443,168.138.165.174,SG,Tokyo,中转,213 ms,26 Mbps,3349 kB/s,3349.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,38 ms,15 Mbps,1950 kB/s,1950.0
129.159.84.71,443,129.159.84.71,US,Newark,中转,25 ms,7 Mbps,970 kB/s,970.0
