中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,Portland,中转,3 ms,1696 Mbps,217088 kB/s,217088.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,25 ms,872 Mbps,111616 kB/s,111616.0
192.18.130.65,443,192.18.130.65,US,San Jose,中转,1 ms,856 Mbps,109568 kB/s,109568.0
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,22 ms,708 Mbps,90726 kB/s,90726.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,660 Mbps,84480 kB/s,84480.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,552 Mbps,70656 kB/s,70656.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,74 ms,423 Mbps,54169 kB/s,54169.0
35.202.158.120,443,35.202.158.120,US,Chicago,中转,75 ms,349 Mbps,44748 kB/s,44748.0
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,339 Mbps,43417 kB/s,43417.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,78 ms,298 Mbps,38195 kB/s,38195.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,252 Mbps,32358 kB/s,32358.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,198 Mbps,25395 kB/s,25395.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,150 ms,174 Mbps,22323 kB/s,22323.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,166 ms,164 Mbps,20992 kB/s,20992.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,148 Mbps,19046 kB/s,19046.0
15.188.90.171,443,2a05:d012:ddc:4d00:9b41:ec06:14ca:3db5,FR,Paris,隧道,153 ms,146 Mbps,18739 kB/s,18739.0
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,131 ms,140 Mbps,17920 kB/s,17920.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,139 Mbps,17817 kB/s,17817.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,147 ms,132 Mbps,16998 kB/s,16998.0
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,168 ms,129 Mbps,16588 kB/s,16588.0
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,134 ms,124 Mbps,15872 kB/s,15872.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,180 ms,118 Mbps,15155 kB/s,15155.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,115 Mbps,14745 kB/s,14745.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,109 Mbps,14028 kB/s,14028.0
146.56.171.110,443,107.151.176.66,US,Los Angeles,隧道,171 ms,100 Mbps,12800 kB/s,12800.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,234 ms,85 Mbps,10956 kB/s,10956.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,79 ms,50 Mbps,6489 kB/s,6489.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,47 Mbps,6085 kB/s,6085.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,163 ms,45 Mbps,5873 kB/s,5873.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,44 Mbps,5650 kB/s,5650.0
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,142 ms,43 Mbps,5545 kB/s,5545.0
130.162.144.191,443,2a09:bac1:3f00::22:11b,KR,Seoul,隧道,148 ms,42 Mbps,5424 kB/s,5424.0
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,156 ms,40 Mbps,5195 kB/s,5195.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,39 Mbps,5048 kB/s,5048.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,165 ms,38 Mbps,4895 kB/s,4895.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,155 ms,36 Mbps,4662 kB/s,4662.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,68 ms,35 Mbps,4510 kB/s,4510.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,171 ms,34 Mbps,4479 kB/s,4479.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,153 ms,32 Mbps,4111 kB/s,4111.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,163 ms,22 Mbps,2939 kB/s,2939.0
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,168 ms,20 Mbps,2565 kB/s,2565.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,181 ms,15 Mbps,1957 kB/s,1957.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,149 ms,13 Mbps,1681 kB/s,1681.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,13 Mbps,1672 kB/s,1672.0
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,270 ms,9 Mbps,1250 kB/s,1250.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,181 ms,3 Mbps,498 kB/s,498.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,185 ms,3 Mbps,403 kB/s,403.0
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,172 ms,2 Mbps,359 kB/s,359.0
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,169 ms,0 Mbps,51 kB/s,51.0
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,107 ms,0 Mbps,41 kB/s,41.0
129.159.84.71,443,129.159.84.71,US,Newark,中转,155 ms,0 Mbps,35 kB/s,35.0
