中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,16 ms,944 Mbps,120832 kB/s,120832.0
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,22 ms,808 Mbps,103424 kB/s,103424.0
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,27 ms,706 Mbps,90419 kB/s,90419.0
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,37 ms,636 Mbps,81510 kB/s,81510.0
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,54 ms,630 Mbps,80691 kB/s,80691.0
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,52 ms,612 Mbps,78438 kB/s,78438.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,604 Mbps,77312 kB/s,77312.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,65 ms,553 Mbps,70860 kB/s,70860.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,523 Mbps,66969 kB/s,66969.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,38 ms,336 Mbps,43008 kB/s,43008.0
35.202.158.120,443,35.202.158.120,US,Chicago,中转,70 ms,301 Mbps,38604 kB/s,38604.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,294 Mbps,37683 kB/s,37683.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,56 ms,252 Mbps,32358 kB/s,32358.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,209 Mbps,26828 kB/s,26828.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,146 ms,195 Mbps,24985 kB/s,24985.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,172 Mbps,22016 kB/s,22016.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,152 Mbps,19558 kB/s,19558.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,149 ms,151 Mbps,19353 kB/s,19353.0
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,148 ms,141 Mbps,18124 kB/s,18124.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,150 ms,139 Mbps,17817 kB/s,17817.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,138 Mbps,17715 kB/s,17715.0
152.70.56.11,443,2a0b:21c0:100a:1b5:0:ff8a:617f:2148,DE,Frankfurt,隧道,155 ms,138 Mbps,17715 kB/s,17715.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,180 ms,136 Mbps,17510 kB/s,17510.0
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,143 ms,134 Mbps,17203 kB/s,17203.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,132 Mbps,16896 kB/s,16896.0
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,179 ms,129 Mbps,16588 kB/s,16588.0
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,174 ms,117 Mbps,15052 kB/s,15052.0
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,176 ms,99 Mbps,12697 kB/s,12697.0
158.101.202.140,443,2a0b:21c0:100a:1b5:0:eeef:f1e0:9122,DE,Frankfurt,隧道,137 ms,89 Mbps,11468 kB/s,11468.0
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,111 ms,71 Mbps,9190 kB/s,9190.0
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,151 ms,65 Mbps,8416 kB/s,8416.0
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,144 ms,63 Mbps,8165 kB/s,8165.0
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,18 ms,62 Mbps,7982 kB/s,7982.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,54 ms,58 Mbps,7507 kB/s,7507.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,68 ms,48 Mbps,6174 kB/s,6174.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,133 ms,45 Mbps,5861 kB/s,5861.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,150 ms,45 Mbps,5854 kB/s,5854.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,140 ms,45 Mbps,5840 kB/s,5840.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,133 ms,44 Mbps,5740 kB/s,5740.0
130.162.144.191,443,2a09:bac5:4732:1482::20b:8c,KR,Seoul,隧道,160 ms,44 Mbps,5654 kB/s,5654.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,43 Mbps,5515 kB/s,5515.0
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,144 ms,41 Mbps,5273 kB/s,5273.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,181 ms,40 Mbps,5173 kB/s,5173.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,148 ms,38 Mbps,4975 kB/s,4975.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,175 ms,38 Mbps,4896 kB/s,4896.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,194 ms,37 Mbps,4807 kB/s,4807.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,36 Mbps,4671 kB/s,4671.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,30 Mbps,3934 kB/s,3934.0
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,236 ms,28 Mbps,3665 kB/s,3665.0
129.151.148.35,443,129.151.148.35,AE,Hong Kong,中转,262 ms,27 Mbps,3582 kB/s,3582.0
152.70.71.23,443,152.70.71.23,IN,Singapore,中转,244 ms,27 Mbps,3566 kB/s,3566.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,162 ms,26 Mbps,3382 kB/s,3382.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,291 ms,18 Mbps,2361 kB/s,2361.0
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,76 ms,17 Mbps,2277 kB/s,2277.0
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,158 ms,17 Mbps,2193 kB/s,2193.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,166 ms,6 Mbps,822 kB/s,822.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,204 ms,4 Mbps,573 kB/s,573.0
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,173 ms,4 Mbps,558 kB/s,558.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,193 ms,3 Mbps,400 kB/s,400.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,324 ms,0 Mbps,10 kB/s,10.0
